date,AQI,temperature_c,humidity_percent,wind_speed_kmph
2030-10-16,217,44.0,35,14.6
2030-10-17,424,5.3,65,16.9
2030-10-18,220,41.0,78,10.1
2030-10-19,434,42.2,57,1.2
2030-10-20,337,43.4,37,13.6
2030-10-21,285,5.5,31,7.8
2030-10-22,212,11.9,73,8.3
2030-10-23,146,31.2,66,9.1
2030-10-24,311,6.0,20,10.1
2030-10-25,225,7.5,34,13.4
2030-10-26,63,13.8,40,14.7
2030-10-27,81,25.5,20,15.6
2030-10-28,141,26.8,86,13.6
2030-10-29,281,6.4,31,16.2
2030-10-30,111,11.8,47,2.9
2030-10-31,261,25.0,58,16.8
2030-11-01,256,28.8,56,8.1
2030-11-02,262,10.9,79,10.8
2030-11-03,250,21.0,50,9.0
2030-11-04,465,41.2,77,9.8
2030-11-05,442,45.0,30,6.1
2030-11-06,451,44.5,48,3.8
2030-11-07,71,40.3,32,2.5
2030-11-08,50,20.8,70,9.3
2030-11-09,71,32.5,73,2.9
2030-11-10,426,21.7,38,5.3
2030-11-11,142,30.9,77,3.1
2030-11-12,134,17.4,55,2.6
2030-11-13,221,29.2,47,17.7
2030-11-14,46,26.0,87,13.6
2030-11-15,149,6.0,22,18.5
2030-11-16,422,36.6,60,13.1
2030-11-17,454,5.5,54,17.0
2030-11-18,158,16.7,69,11.3
2030-11-19,159,5.2,93,9.5
2030-11-20,89,20.0,49,10.8
2030-11-21,77,7.5,91,6.7
2030-11-22,58,41.5,89,13.3
2030-11-23,126,21.6,73,18.0
2030-11-24,39,23.4,90,15.8
2030-11-25,271,19.0,70,9.5
2030-11-26,343,30.1,47,19.1
2030-11-27,473,36.4,83,19.7
2030-11-28,261,30.9,40,10.1
2030-11-29,306,34.9,46,17.4
2030-11-30,313,41.2,46,0.6
2030-12-01,232,39.5,69,1.8
2030-12-02,276,32.0,48,0.9
2030-12-03,319,13.6,58,15.6
2030-12-04,293,30.5,76,2.1
2030-12-05,472,25.2,56,0.8
2030-12-06,243,33.7,83,3.4
2030-12-07,229,38.3,67,6.5
2030-12-08,462,34.7,41,9.6
2030-12-09,108,38.9,49,1.8
2030-12-10,430,7.6,47,10.2
2030-12-11,473,6.3,42,5.3
2030-12-12,372,15.3,23,5.9
2030-12-13,373,41.0,22,16.5
2030-12-14,202,37.9,80,19.7
2030-12-15,496,32.3,23,9.5
2030-12-16,98,33.0,84,6.8
2030-12-17,445,34.1,31,18.7
2030-12-18,457,42.7,32,10.3
2030-12-19,478,38.3,53,14.7
2030-12-20,116,29.9,78,8.6
2030-12-21,130,31.6,92,4.4
2030-12-22,37,13.5,50,13.3
2030-12-23,362,31.3,90,13.5
2030-12-24,229,22.0,32,9.5
2030-12-25,116,11.1,73,5.8
2030-12-26,72,37.3,21,16.7
2030-12-27,414,25.4,52,5.9
2030-12-28,138,44.1,69,13.4
2030-12-29,464,16.3,26,8.0
2030-12-30,437,24.2,37,9.7
2030-12-31,181,22.9,70,4.6
2031-01-01,46,9.8,27,13.2
2031-01-02,162,22.0,74,4.9
2031-01-03,177,16.5,62,10.0
2031-01-04,306,11.4,78,6.9
2031-01-05,261,16.3,49,19.3
2031-01-06,343,14.3,78,19.7
2031-01-07,444,34.4,28,15.2
2031-01-08,395,6.2,87,19.7
2031-01-09,257,29.7,58,2.7
2031-01-10,168,35.4,30,19.9
2031-01-11,465,24.2,21,2.5
2031-01-12,428,42.3,42,8.6
2031-01-13,240,33.3,82,5.2
2031-01-14,420,34.9,41,19.1
2031-01-15,57,12.9,80,12.9
2031-01-16,80,36.1,45,12.1
2031-01-17,471,38.3,31,20.0
2031-01-18,290,19.5,51,12.4
2031-01-19,290,13.5,28,13.1
2031-01-20,379,20.4,88,1.4
2031-01-21,381,34.6,90,17.3
2031-01-22,37,21.7,52,19.4
2031-01-23,349,34.5,43,19.2
2031-01-24,167,9.5,88,4.8
2031-01-25,67,37.2,57,4.9
2031-01-26,140,15.1,30,7.6
2031-01-27,397,15.0,51,6.5
2031-01-28,249,28.6,83,6.5
2031-01-29,366,7.8,91,12.3
2031-01-30,252,6.1,39,16.2
2031-01-31,165,15.4,53,18.8
2031-02-01,285,26.5,61,1.8
2031-02-02,389,41.3,27,5.9
2031-02-03,438,38.9,85,5.5
2031-02-04,358,24.6,40,7.5
2031-02-05,479,6.5,89,8.8
2031-02-06,492,26.4,24,8.1
2031-02-07,463,33.2,86,19.1
2031-02-08,480,18.6,62,9.0
2031-02-09,78,9.4,35,11.3
2031-02-10,321,16.1,92,15.1
2031-02-11,411,35.9,54,14.6
2031-02-12,353,19.0,62,11.9
2031-02-13,107,37.5,58,17.3
2031-02-14,134,17.8,29,12.7
2031-02-15,198,11.5,93,17.6
2031-02-16,246,22.4,39,6.4
2031-02-17,407,23.1,20,3.1
2031-02-18,148,5.6,25,16.5
2031-02-19,219,9.7,72,8.0
2031-02-20,284,12.4,65,13.2
2031-02-21,399,9.5,85,14.9
2031-02-22,295,18.7,57,6.9
2031-02-23,178,43.6,52,10.4
2031-02-24,193,25.4,86,18.0
2031-02-25,169,30.1,54,17.7
2031-02-26,376,19.3,64,15.1
2031-02-27,287,17.9,41,15.4
2031-02-28,403,5.9,87,18.0
2031-03-01,298,25.0,36,14.9
2031-03-02,210,24.3,24,7.1
2031-03-03,189,11.3,76,2.9
2031-03-04,380,35.6,59,8.7
2031-03-05,429,24.7,49,2.2
2031-03-06,317,18.6,61,2.8
2031-03-07,317,10.9,26,19.0
2031-03-08,409,27.1,90,13.7
2031-03-09,255,35.1,38,17.1
2031-03-10,40,16.3,60,13.0
2031-03-11,39,13.8,53,8.7
2031-03-12,300,25.9,41,1.0
2031-03-13,302,11.2,71,19.1
2031-03-14,453,31.7,25,1.9
2031-03-15,431,29.2,93,12.4
2031-03-16,212,8.5,44,2.5
2031-03-17,486,6.5,85,6.0
2031-03-18,182,29.8,29,4.1
2031-03-19,344,16.8,93,11.3
2031-03-20,363,8.5,45,17.8
2031-03-21,153,35.4,24,12.9
2031-03-22,143,17.6,87,13.5
2031-03-23,307,23.4,90,18.2
2031-03-24,443,14.5,69,15.1
2031-03-25,497,30.1,36,17.4
2031-03-26,242,17.1,30,8.6
2031-03-27,201,43.7,72,17.4
2031-03-28,317,33.1,69,13.1
2031-03-29,464,10.5,27,3.1
2031-03-30,203,21.7,81,1.3
2031-03-31,142,20.4,48,5.3
2031-04-01,405,26.4,63,7.9
2031-04-02,434,38.7,64,16.8
2031-04-03,151,28.3,48,15.0
2031-04-04,61,7.5,78,19.1
2031-04-05,251,31.2,34,11.4
2031-04-06,148,5.3,89,15.1
2031-04-07,68,36.2,63,5.9
2031-04-08,297,31.7,55,13.8
2031-04-09,262,17.4,76,14.3
2031-04-10,460,16.7,83,17.0
2031-04-11,47,36.9,57,11.0
2031-04-12,178,36.3,36,13.2
2031-04-13,426,19.1,46,4.5
2031-04-14,178,17.0,36,14.9
2031-04-15,155,27.4,82,16.8
2031-04-16,421,5.3,30,12.1
2031-04-17,331,8.3,83,2.8
2031-04-18,389,10.0,58,6.6
2031-04-19,267,12.4,21,9.8
2031-04-20,164,25.5,85,13.7
2031-04-21,180,44.7,73,6.7
2031-04-22,265,31.1,48,16.9
2031-04-23,253,7.5,64,7.7
2031-04-24,232,26.0,50,1.3
2031-04-25,285,24.9,68,16.0
2031-04-26,115,10.8,28,13.1
2031-04-27,179,41.8,46,16.1
2031-04-28,264,22.6,75,7.3
2031-04-29,374,44.8,64,0.8
2031-04-30,51,21.8,62,1.9
2031-05-01,377,29.3,41,2.7
2031-05-02,314,9.2,52,16.2
2031-05-03,298,23.2,46,6.4
2031-05-04,495,14.6,59,20.0
2031-05-05,287,38.4,45,15.3
2031-05-06,58,36.4,64,12.2
2031-05-07,242,38.0,64,19.7
2031-05-08,492,33.9,45,6.7
2031-05-09,465,38.3,89,3.7
2031-05-10,312,13.0,86,14.9
2031-05-11,79,23.1,25,5.9
2031-05-12,124,32.7,47,19.2
2031-05-13,492,30.5,86,19.8
2031-05-14,436,33.7,32,18.6
2031-05-15,117,14.0,82,18.9
2031-05-16,73,8.9,32,12.5
2031-05-17,490,41.7,20,14.0
2031-05-18,307,27.4,59,2.3
2031-05-19,200,11.2,56,15.4
2031-05-20,450,36.7,50,4.4
2031-05-21,218,41.6,36,16.9
2031-05-22,382,11.8,28,19.2
2031-05-23,213,37.7,83,4.6
2031-05-24,32,42.3,76,2.0
2031-05-25,220,42.5,32,9.9
2031-05-26,147,41.6,56,15.9
2031-05-27,48,26.9,33,15.5
2031-05-28,52,19.2,94,14.1
2031-05-29,442,5.3,44,16.5
2031-05-30,59,7.4,76,3.9
2031-05-31,324,22.2,90,13.2
2031-06-01,137,21.0,61,12.3
2031-06-02,396,12.4,61,3.5
2031-06-03,310,20.8,66,8.6
2031-06-04,157,12.0,63,17.1
2031-06-05,258,39.0,60,19.5
2031-06-06,140,16.9,22,13.5
2031-06-07,165,28.9,20,18.5
2031-06-08,391,25.1,30,3.1
2031-06-09,215,7.1,26,19.5
2031-06-10,173,42.7,31,1.2
2031-06-11,101,26.1,57,10.8
2031-06-12,158,18.0,73,6.2
2031-06-13,393,11.3,86,16.4
2031-06-14,290,18.5,72,4.7
2031-06-15,32,5.8,51,0.7
2031-06-16,478,19.5,64,8.6
2031-06-17,417,26.3,70,1.8
2031-06-18,133,39.9,56,6.2
2031-06-19,253,32.5,78,13.1
2031-06-20,349,9.5,73,6.2
2031-06-21,391,10.9,37,5.3
2031-06-22,383,22.1,20,3.5
2031-06-23,39,12.8,40,3.1
2031-06-24,434,6.1,47,10.8
2031-06-25,413,37.2,35,13.8
2031-06-26,331,5.8,67,9.3
2031-06-27,260,38.2,47,2.9
2031-06-28,248,10.8,41,13.1
2031-06-29,440,44.0,20,11.4
2031-06-30,95,29.2,61,7.9
2031-07-01,454,34.4,89,6.9
2031-07-02,141,9.4,22,4.1
2031-07-03,42,39.5,63,3.4
2031-07-04,422,38.6,46,7.1
2031-07-05,449,31.1,70,1.3
2031-07-06,115,25.1,43,9.0
2031-07-07,263,33.9,39,12.2
2031-07-08,119,5.2,51,18.9
2031-07-09,343,28.7,32,12.7
2031-07-10,83,38.9,62,12.7
2031-07-11,41,19.3,39,7.8
2031-07-12,238,9.3,21,3.1
2031-07-13,491,21.8,87,9.2
2031-07-14,43,34.1,79,12.2
2031-07-15,150,9.3,23,14.6
2031-07-16,447,13.2,36,16.6
2031-07-17,466,10.9,20,5.5
2031-07-18,406,36.9,52,5.2
2031-07-19,49,7.5,49,11.5
2031-07-20,104,32.5,24,11.5
2031-07-21,429,19.7,31,4.7
2031-07-22,272,35.2,51,12.0
2031-07-23,252,43.6,57,7.2
2031-07-24,99,9.6,36,13.0
2031-07-25,341,17.6,77,6.2
2031-07-26,240,37.4,59,12.0
2031-07-27,130,15.6,43,15.5
2031-07-28,215,13.6,31,19.6
2031-07-29,161,38.0,38,18.3
2031-07-30,140,44.5,48,10.3
2031-07-31,410,27.3,71,10.0
2031-08-01,161,16.1,36,9.0
2031-08-02,49,20.9,92,1.0
2031-08-03,423,11.8,40,3.7
2031-08-04,53,35.5,79,1.7
2031-08-05,256,35.9,94,14.1
2031-08-06,183,40.0,39,8.6
2031-08-07,322,6.1,72,1.7
2031-08-08,259,27.5,82,14.0
2031-08-09,498,13.6,76,13.1
2031-08-10,339,18.6,48,14.5
2031-08-11,388,36.4,20,12.2
2031-08-12,434,12.7,78,3.7
2031-08-13,231,30.5,83,1.7
2031-08-14,67,31.2,91,16.4
2031-08-15,459,43.2,90,4.7
2031-08-16,289,36.0,63,11.1
2031-08-17,217,37.1,67,10.0
2031-08-18,86,26.3,94,18.5
2031-08-19,458,12.5,34,11.3
2031-08-20,49,22.0,54,11.8
2031-08-21,302,27.0,42,6.7
2031-08-22,148,32.1,72,19.2
2031-08-23,100,29.3,64,12.4
2031-08-24,33,20.8,32,0.6
2031-08-25,250,15.6,53,11.3
2031-08-26,43,11.7,57,7.6
2031-08-27,32,32.8,89,1.1
2031-08-28,245,30.8,87,8.9
2031-08-29,258,32.5,24,15.6
2031-08-30,365,19.9,59,10.3
2031-08-31,215,15.5,89,13.0
2031-09-01,84,35.4,40,13.0
2031-09-02,417,35.9,47,13.6
2031-09-03,405,23.2,22,8.1
2031-09-04,283,29.5,42,7.7
2031-09-05,53,19.9,91,0.6
2031-09-06,191,33.1,38,3.5
2031-09-07,187,38.4,94,19.0
2031-09-08,111,32.5,69,16.9
2031-09-09,432,25.5,93,5.9
2031-09-10,188,23.3,77,8.3
2031-09-11,217,30.7,39,18.8
2031-09-12,89,32.2,91,5.4
2031-09-13,432,27.3,72,10.9
2031-09-14,334,30.0,28,0.9
2031-09-15,348,8.9,23,12.6
2031-09-16,395,43.1,60,18.6
2031-09-17,240,36.6,44,17.8
2031-09-18,435,20.0,53,10.3
2031-09-19,181,27.5,92,13.2
2031-09-20,138,6.9,28,11.6
2031-09-21,105,6.6,94,1.8
2031-09-22,59,15.0,32,3.6
2031-09-23,343,32.6,28,19.3
2031-09-24,146,39.1,23,5.5
2031-09-25,444,27.4,53,8.0
2031-09-26,385,26.3,26,10.4
2031-09-27,221,21.1,34,19.6
2031-09-28,48,11.5,57,14.0
2031-09-29,461,9.7,94,12.8
2031-09-30,202,35.4,71,10.7
2031-10-01,257,42.1,26,14.2
2031-10-02,379,23.3,64,13.4
2031-10-03,212,31.4,78,18.1
2031-10-04,142,41.6,40,11.1
2031-10-05,212,8.6,47,8.7
2031-10-06,175,35.8,22,16.2
2031-10-07,348,29.7,33,16.1
2031-10-08,145,28.9,21,3.8
2031-10-09,142,16.7,48,5.1
2031-10-10,280,32.4,37,19.2
2031-10-11,280,36.8,56,9.2
2031-10-12,332,9.5,64,10.6
2031-10-13,488,26.3,64,6.5
2031-10-14,342,9.1,43,9.9
2031-10-15,147,39.9,65,15.0
2031-10-16,330,25.3,31,9.9
2031-10-17,190,37.3,72,6.6
2031-10-18,430,19.7,64,2.4
2031-10-19,227,10.0,51,18.6
2031-10-20,289,6.7,37,17.5
2031-10-21,177,16.3,32,15.9
2031-10-22,269,14.8,23,14.0
2031-10-23,76,27.4,42,10.6
2031-10-24,428,5.9,81,18.0
2031-10-25,227,25.8,73,15.9
2031-10-26,76,20.7,93,16.4
2031-10-27,107,28.1,74,6.5
2031-10-28,153,33.1,88,8.8
2031-10-29,104,30.4,59,14.3
2031-10-30,388,44.4,33,7.7
2031-10-31,166,10.5,47,10.1
2031-11-01,119,22.2,91,13.1
2031-11-02,429,22.0,90,9.0
2031-11-03,354,21.7,86,16.0
2031-11-04,90,31.6,48,2.8
2031-11-05,167,24.6,80,14.5
2031-11-06,79,25.7,87,3.3
2031-11-07,288,22.3,28,18.8
2031-11-08,490,44.7,36,6.6
2031-11-09,136,42.1,68,16.0
2031-11-10,142,17.3,82,10.7
2031-11-11,379,9.5,65,2.3
2031-11-12,283,38.6,32,11.9
2031-11-13,147,44.9,64,18.3
2031-11-14,227,16.7,72,3.6
2031-11-15,366,19.3,36,6.8
2031-11-16,394,42.7,66,9.1
2031-11-17,80,33.4,81,5.9
2031-11-18,274,16.8,69,18.9
2031-11-19,432,28.2,62,7.9
2031-11-20,455,42.8,87,13.3
2031-11-21,64,37.5,94,4.9
2031-11-22,331,34.7,91,4.8
2031-11-23,439,34.5,47,3.9
2031-11-24,98,12.1,64,9.0
2031-11-25,378,38.0,60,10.9
2031-11-26,349,16.0,55,0.7
2031-11-27,450,42.2,52,16.7
2031-11-28,497,19.6,44,10.5
2031-11-29,78,39.3,38,3.6
2031-11-30,434,15.6,66,1.8
2031-12-01,103,25.6,52,1.7
2031-12-02,221,9.3,86,5.5
2031-12-03,290,31.4,33,10.2
2031-12-04,385,38.4,52,17.3
2031-12-05,99,33.7,61,18.1
2031-12-06,119,25.9,84,16.7
2031-12-07,289,6.8,66,6.9
2031-12-08,155,42.3,54,6.5
2031-12-09,260,33.2,51,19.8
2031-12-10,324,34.8,74,13.8
2031-12-11,448,36.8,73,6.4
2031-12-12,158,34.9,70,6.9
2031-12-13,309,22.6,78,9.0
2031-12-14,342,34.3,91,12.6
2031-12-15,129,30.0,33,18.0
2031-12-16,355,39.2,37,4.4
2031-12-17,326,37.1,74,2.1
2031-12-18,211,6.7,75,8.4
2031-12-19,203,20.2,68,5.3
2031-12-20,345,6.4,79,11.7
2031-12-21,393,9.1,72,14.1
2031-12-22,217,29.1,90,6.6
2031-12-23,86,40.0,25,13.9
2031-12-24,60,9.8,89,7.2
2031-12-25,113,23.0,27,12.9
2031-12-26,181,41.4,34,12.8
2031-12-27,65,37.6,45,5.9
2031-12-28,242,25.8,58,12.9
2031-12-29,443,35.9,22,7.9
2031-12-30,437,25.9,76,7.1
2031-12-31,393,11.3,29,6.1
2032-01-01,135,10.0,22,7.2
2032-01-02,443,12.5,65,15.8
2032-01-03,371,19.0,41,5.3
2032-01-04,249,42.2,86,13.8
2032-01-05,420,37.0,84,18.1
2032-01-06,192,22.3,38,7.3
2032-01-07,468,24.7,81,1.1
2032-01-08,249,15.6,76,1.0
2032-01-09,299,33.2,32,3.2
2032-01-10,149,37.1,35,2.6
2032-01-11,423,14.6,35,15.1
2032-01-12,365,6.7,71,6.2
2032-01-13,429,30.0,60,13.2
2032-01-14,211,27.5,67,1.3
2032-01-15,135,21.1,58,6.3
2032-01-16,246,30.8,32,5.1
2032-01-17,234,27.0,23,5.9
2032-01-18,99,15.0,62,4.2
2032-01-19,73,20.9,65,12.5
2032-01-20,358,22.1,66,13.4
2032-01-21,330,40.2,72,3.4
2032-01-22,257,43.4,44,15.0
2032-01-23,213,40.7,60,5.4
2032-01-24,136,33.8,22,6.0
2032-01-25,113,28.4,32,16.7
2032-01-26,367,32.6,37,18.1
2032-01-27,279,42.6,56,16.6
2032-01-28,392,15.0,62,3.4
2032-01-29,470,26.4,53,20.0
2032-01-30,50,32.6,74,13.6
2032-01-31,225,32.2,71,10.5
2032-02-01,207,15.1,55,19.1
2032-02-02,446,28.5,73,16.4
2032-02-03,36,36.8,78,14.0
2032-02-04,99,24.0,71,16.8
2032-02-05,156,36.7,38,8.0
2032-02-06,428,19.4,31,13.8
2032-02-07,495,42.6,30,4.2
2032-02-08,189,26.4,67,19.8
2032-02-09,277,28.8,35,12.0
2032-02-10,232,6.3,90,16.4
2032-02-11,177,11.8,66,8.4
2032-02-12,172,30.3,86,15.3
2032-02-13,461,21.8,50,8.1
2032-02-14,228,25.3,27,12.0
2032-02-15,434,7.5,80,15.7
2032-02-16,455,38.4,63,2.8
2032-02-17,183,36.4,69,7.5
2032-02-18,405,12.4,54,11.1
2032-02-19,413,30.4,80,7.0
2032-02-20,171,37.7,74,6.5
2032-02-21,342,30.6,85,6.0
2032-02-22,194,17.4,33,4.9
2032-02-23,343,31.2,23,17.1
2032-02-24,50,13.4,36,18.5
2032-02-25,111,17.7,88,14.2
2032-02-26,98,14.6,43,1.1
2032-02-27,160,27.3,68,15.8
2032-02-28,116,9.3,74,10.9
2032-02-29,247,42.3,90,15.3
2032-03-01,450,18.3,42,9.0
2032-03-02,334,13.8,31,1.3
2032-03-03,432,24.9,30,13.8
2032-03-04,400,16.1,94,9.2
2032-03-05,374,26.4,48,17.5
2032-03-06,370,18.9,81,14.9
2032-03-07,413,10.3,72,7.5
2032-03-08,425,15.6,67,14.6
2032-03-09,474,22.5,85,10.2
2032-03-10,454,6.2,67,4.4
2032-03-11,190,35.8,78,8.7
2032-03-12,207,29.9,90,4.8
2032-03-13,146,29.1,76,0.6
2032-03-14,225,26.8,22,5.3
2032-03-15,412,28.6,51,4.6
2032-03-16,356,42.4,27,0.6
2032-03-17,115,5.3,49,15.8
2032-03-18,318,6.9,34,2.0
2032-03-19,110,12.7,93,9.3
2032-03-20,181,11.7,74,8.6
2032-03-21,90,12.2,57,4.0
2032-03-22,90,31.9,34,19.4
2032-03-23,383,23.4,49,12.3
2032-03-24,57,44.7,65,16.4
2032-03-25,471,14.1,83,10.2
2032-03-26,72,17.4,45,14.6
2032-03-27,198,44.4,86,19.4
2032-03-28,452,38.3,55,7.3
2032-03-29,115,23.8,50,10.3
2032-03-30,206,27.2,59,10.5
2032-03-31,46,38.7,93,19.8
2032-04-01,127,24.2,92,5.0
2032-04-02,483,13.2,65,13.7
2032-04-03,227,38.1,61,3.2
2032-04-04,127,26.5,37,18.6
2032-04-05,94,11.1,55,12.0
2032-04-06,359,25.2,69,17.3
2032-04-07,370,21.5,80,18.0
2032-04-08,34,40.1,59,11.4
2032-04-09,31,10.0,22,13.8
2032-04-10,51,40.0,26,14.1
2032-04-11,141,25.5,50,9.5
2032-04-12,86,21.2,84,9.0
2032-04-13,95,11.5,83,4.1
2032-04-14,359,33.0,22,8.0
2032-04-15,127,42.1,54,19.8
2032-04-16,173,20.0,34,5.8
2032-04-17,397,14.7,40,15.4
2032-04-18,464,27.2,81,1.7
2032-04-19,154,36.8,47,9.6
2032-04-20,196,5.2,23,1.6
2032-04-21,115,30.3,32,9.8
2032-04-22,105,28.9,70,1.0
2032-04-23,373,17.7,67,12.5
2032-04-24,453,23.1,58,11.9
2032-04-25,323,14.9,86,16.1
2032-04-26,473,36.6,77,11.9
2032-04-27,88,30.4,21,18.6
2032-04-28,167,26.3,44,15.8
2032-04-29,128,20.7,30,3.1
2032-04-30,221,16.7,20,5.7
2032-05-01,272,37.9,67,1.0
2032-05-02,348,23.1,67,8.0
2032-05-03,78,25.1,29,10.4
2032-05-04,477,25.8,49,18.9
2032-05-05,61,22.9,54,10.7
2032-05-06,420,15.2,38,15.7
2032-05-07,306,9.8,72,5.7
2032-05-08,49,8.9,53,3.5
2032-05-09,183,35.3,51,16.3
2032-05-10,412,13.9,25,5.3
2032-05-11,97,7.2,32,17.5
2032-05-12,395,36.9,94,3.8
2032-05-13,401,11.2,83,17.1
2032-05-14,243,30.0,26,15.6
2032-05-15,172,18.5,64,12.4
2032-05-16,405,10.1,64,17.1
2032-05-17,261,21.6,84,6.9
2032-05-18,242,5.6,38,3.7
2032-05-19,108,38.6,66,3.6
2032-05-20,243,25.5,65,5.8
2032-05-21,145,10.6,48,9.2
2032-05-22,121,14.5,80,17.6
2032-05-23,299,22.9,84,2.2
2032-05-24,440,12.6,42,18.3
2032-05-25,410,15.7,70,18.5
2032-05-26,197,26.4,82,14.7
2032-05-27,87,38.3,41,18.1
2032-05-28,313,21.1,90,15.5
2032-05-29,55,33.7,52,10.8
2032-05-30,398,40.1,63,12.2
2032-05-31,476,13.7,26,12.8
2032-06-01,95,37.3,21,3.0
2032-06-02,438,35.3,36,4.3
2032-06-03,277,19.3,84,10.7
2032-06-04,283,44.6,77,2.7
2032-06-05,416,15.5,49,19.3
2032-06-06,485,15.2,45,10.4
2032-06-07,73,35.9,54,7.9
2032-06-08,126,22.4,82,3.6
2032-06-09,71,18.2,94,8.6
2032-06-10,256,12.1,90,6.4
2032-06-11,291,35.6,47,2.2
2032-06-12,196,36.5,44,19.4
2032-06-13,465,27.7,80,5.7
2032-06-14,308,43.3,50,14.0
2032-06-15,118,17.7,73,2.3
2032-06-16,408,13.8,86,18.3
2032-06-17,207,32.1,70,12.0
2032-06-18,456,35.3,77,13.3
2032-06-19,432,14.0,53,15.7
2032-06-20,226,8.1,78,12.3
2032-06-21,336,37.4,40,1.9
2032-06-22,296,44.1,75,8.9
2032-06-23,297,30.8,56,5.6
2032-06-24,103,16.1,83,10.0
2032-06-25,37,44.9,38,8.4
2032-06-26,437,40.7,93,16.6
2032-06-27,326,25.5,72,5.3
2032-06-28,193,38.0,90,4.4
2032-06-29,114,37.6,82,19.2
2032-06-30,101,42.4,81,19.0
2032-07-01,84,38.6,91,19.9
2032-07-02,422,30.7,38,11.6
2032-07-03,76,29.4,94,2.7
2032-07-04,428,23.7,21,17.7
2032-07-05,461,30.1,25,3.3
2032-07-06,267,36.8,48,3.5
2032-07-07,133,43.8,60,4.3
2032-07-08,239,23.7,70,13.2
2032-07-09,71,27.9,24,2.6
2032-07-10,345,22.8,60,15.7
2032-07-11,497,31.7,81,1.6
2032-07-12,483,30.2,49,2.7
2032-07-13,297,5.7,81,9.0
2032-07-14,415,26.6,46,7.9
2032-07-15,292,8.5,69,19.8
2032-07-16,365,6.1,71,19.4
2032-07-17,416,36.6,68,4.2
2032-07-18,394,15.3,81,19.0
2032-07-19,288,18.6,79,14.0
2032-07-20,312,7.6,73,8.5
2032-07-21,143,12.2,24,14.9
2032-07-22,392,35.6,28,18.1
2032-07-23,69,24.7,53,4.0
2032-07-24,446,40.2,55,4.3
2032-07-25,249,20.9,39,8.5
2032-07-26,158,15.7,82,3.8
2032-07-27,37,18.9,86,7.5
2032-07-28,130,33.5,49,13.1
2032-07-29,445,27.2,88,16.3
2032-07-30,409,41.2,89,6.4
2032-07-31,205,29.1,22,6.0
2032-08-01,136,24.7,68,15.7
2032-08-02,130,36.4,61,7.9
2032-08-03,289,42.9,43,16.5
2032-08-04,483,19.2,63,19.9
2032-08-05,395,15.0,20,19.6
2032-08-06,275,29.6,73,13.4
2032-08-07,304,25.0,71,7.8
2032-08-08,61,44.6,55,1.8
2032-08-09,166,23.5,57,14.9
2032-08-10,41,8.0,63,19.6
2032-08-11,424,44.1,66,1.8
2032-08-12,331,38.7,48,0.6
2032-08-13,404,12.1,70,16.7
2032-08-14,45,41.2,60,2.5
2032-08-15,158,18.6,83,2.1
2032-08-16,92,20.1,67,18.3
2032-08-17,138,41.3,41,2.1
2032-08-18,404,26.2,36,2.7
2032-08-19,50,10.5,24,11.6
2032-08-20,187,19.8,80,15.3
2032-08-21,298,33.9,25,8.3
2032-08-22,191,12.0,72,8.7
2032-08-23,289,28.6,36,12.8
2032-08-24,441,32.8,78,10.4
2032-08-25,131,18.8,58,0.9
2032-08-26,252,32.8,73,2.7
2032-08-27,88,40.4,67,11.8
2032-08-28,276,23.9,56,16.0
2032-08-29,157,20.3,67,15.4
2032-08-30,312,15.0,87,14.9
2032-08-31,354,29.2,46,15.5
2032-09-01,54,40.2,46,1.4
2032-09-02,160,18.0,91,18.0
2032-09-03,382,20.8,82,17.8
2032-09-04,225,21.3,71,10.9
2032-09-05,310,27.4,66,5.3
2032-09-06,433,14.1,40,12.0
2032-09-07,447,37.9,76,11.4
2032-09-08,183,16.8,94,4.8
2032-09-09,411,33.2,61,12.3
2032-09-10,162,25.5,67,16.0
2032-09-11,256,28.4,46,16.2
2032-09-12,218,12.2,91,1.7
2032-09-13,294,34.4,52,4.3
2032-09-14,401,12.5,54,13.5
2032-09-15,463,9.5,35,17.3
2032-09-16,163,26.9,55,10.7
2032-09-17,240,33.4,85,14.3
2032-09-18,89,7.0,75,0.9
2032-09-19,457,7.8,36,12.4
2032-09-20,406,37.1,39,19.3
2032-09-21,424,37.4,27,13.4
2032-09-22,479,14.8,37,18.5
2032-09-23,460,29.6,37,11.5
2032-09-24,393,22.7,37,16.9
2032-09-25,393,30.3,21,2.9
2032-09-26,486,39.5,91,2.9
2032-09-27,242,8.2,70,2.8
2032-09-28,245,36.1,29,10.0
2032-09-29,255,24.7,94,6.9
2032-09-30,499,27.6,33,14.5
2032-10-01,160,31.2,45,18.1
2032-10-02,105,41.9,66,12.6
2032-10-03,315,7.3,49,4.7
2032-10-04,306,6.2,75,18.7
2032-10-05,185,12.1,61,10.8
2032-10-06,277,44.5,23,14.5
2032-10-07,247,33.6,30,17.9
2032-10-08,219,29.6,43,19.8
2032-10-09,446,6.9,86,10.4
2032-10-10,498,40.2,56,16.3
2032-10-11,192,37.5,21,11.6
2032-10-12,209,31.6,31,10.0
2032-10-13,63,18.6,40,11.0
2032-10-14,70,7.8,88,9.9
2032-10-15,336,28.2,90,8.7
2032-10-16,460,33.8,83,14.6
2032-10-17,367,8.8,87,5.4
2032-10-18,343,30.4,62,12.5
2032-10-19,104,16.5,73,14.4
